Eigvals	19
0.12719030619352306	0.03613815505430929	0.027984647545031296	0.01698465134024412	0.014324262661653459	0.0041952164310945375	0.0008806197023019623	0.0008342001456512621	0.0006055998570704416	0.00017289382444555818	4.9465188382027264e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0

Proportion explained	19
0.5545443679932918	0.157560831126107	0.1220118824367188	0.07405236314732391	0.06245318076827642	0.018290966615306905	0.0038394647427961795	0.003637077434550969	0.0026403898225150864	0.0007538097790347766	0.00021566613407820605	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0

Species	0	0

Site	19	19
G1-111	-0.08337814793549717	0.017683806456740028	-0.02996003266486451	-0.023681185727421797	0.003717020607634098	-0.0022192879919265976	0.01134813485829029	-0.008814352292770502	0.0022356808372026816	-0.0045651032048712485	0.0004497154076934302	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-112	-0.09119813329916417	0.002943615040053058	-0.03868359020617002	0.009367657707234306	-0.016343852749202293	-0.001543056747120043	-0.003776476179611914	-0.004123133400654608	-0.015079076899396382	0.0026353752724674944	0.0005136482080273744	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-180	0.09594923619365105	0.0663237959687944	-0.02062113495740884	0.027783223628839768	0.009968062616951634	0.00818509230227819	0.0009769170578894154	-0.004514889368322683	-0.000779836531581143	-0.001194774299499382	-0.004383368460033148	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-182	0.09644450722011225	0.06723749952597476	-0.020998750738842602	0.02772022732208678	0.010542193911204647	0.008681370037363231	-0.0012483504968362137	-0.005742497593943702	0.0010734592248639275	0.0005901013795692164	0.004803330614229155	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-183	-0.06306137225652421	-0.031100230246651494	-0.04372096796156416	-0.01914165215298514	-0.02824254741639149	-0.008783515145174451	-0.005510509217956583	-0.002718124050093451	0.007214216233143145	-0.0004869209673953015	-0.00013952926920319538	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-184	-0.1407089057169871	0.029573148034907844	0.08946454599034916	0.0441943401037689	0.011579224233717694	0.015529625652096087	0.0022962009307335887	0.0006488576026940495	-0.0008660597003477875	0.00019351111487497745	0.00019095707367382676	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-185	-0.030278894169744837	0.020808426022600156	0.0040417476684593435	-0.05162977699830525	-0.05922847751530964	-0.001594866669729471	-0.0038686130735543513	0.0037735274357257728	-0.0049181207922522905	-0.0003062531914833405	-5.6368314929710585e-05	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-186	-0.09276466264123391	0.015331840349566386	0.031253056814619574	0.04919072731198095	-0.05581193161342986	-0.011646218308367455	0.0008051315308988373	0.0021685416393271407	0.007277388755725768	-9.818023605857175e-05	-0.0002853576574110395	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G2-21	0.09486582514614693	0.015778100410677936	-0.004394874165660077	0.005252900761658498	-0.001026798845832978	-0.009120012029325256	-0.0015773360915114238	0.020257142794051802	0.004565300349736586	0.0009989391728503496	0.00046265687489906746	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G2-22	0.0954832944268649	-0.005890922506612444	0.010616755610046049	0.003991873767356727	-0.004758821408424863	-0.01987566520838567	-0.0006114810188701426	-0.006497778844277799	-0.002980145124417689	0.007207109572596553	-0.0010758310873354427	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G2-225	-0.020790070504534467	-0.05924312976008671	-0.028504961863820497	0.00984440457672047	0.01822327779097144	-0.005200559039357111	0.012840205988123299	0.009253857406297085	-0.006752869355591035	-3.550299972539557e-05	0.0012533470076666385	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G2-226	-0.030695651266803393	-0.060397754592059164	0.06799486821956034	-0.042205686379563026	0.0347755066681867	-0.00361353516680523	-0.0002585388640648484	-0.0028843823846310267	0.0016897420868558948	0.000330676636140337	-0.00015862683279302967	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G2-227	-0.035533951093783246	-0.012950377309671298	-0.03381266654244417	0.012028647255872231	0.03422492662998475	-0.023287632237945284	0.006421778730683506	-0.003269835281961013	0.00749637459688084	0.0029234741780035643	-0.0004906421269262163	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G2-228	-0.04850507513393407	0.05018098748102308	0.023516635798023933	-0.02537057048560892	0.052182230416111426	-0.012706188221722817	-0.013786987377321515	0.0034975589455873072	-0.0034057504789533712	-0.0010799087605427562	-7.422394781163607e-05	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G2-229	-0.046907070575074844	-0.07499950363879436	-0.06056416541745398	0.03500102684075147	0.017970942564189973	0.026898991350250964	-0.012054824042210028	0.0023007597183649304	0.0020082353977189014	-0.001145070874304316	-0.0008006315139604928	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G2-23	0.09547401659560567	0.0015151742019481038	0.006923797121629964	0.0013528556764344452	-0.001999839255666161	-0.018377364393206867	-0.0020275766072468497	-0.0014005943025618835	-0.0021489867307494396	-0.008284717995729527	9.421276459293309e-05	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G2-230	-0.01917453160134193	0.058190236279404194	-0.021206211162845167	-0.057352567692088206	0.004283426356614436	0.029826704860771547	0.006360418403481114	0.003932121816288875	0.004836406645880655	0.0027539249268998898	-0.0004991849511899659	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G2-24	0.10677410302651119	-0.04189638840324541	0.03050346696769744	0.005323979432036559	-0.011731383639549828	0.014373814166989518	0.00847169891565526	0.0020674985206016205	-0.006319942680379473	-0.001350544325198404	-0.0010067379052786844	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G2-26	0.11800548358573121	-0.05908832331456901	0.0381524814906879	-0.011670424948769033	-0.01832315935175975	0.014472302789316174	-0.004799793446572162	-0.00793427835972242	0.004853984165661577	0.0009138646014055778	0.0012026341160865503	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0

Biplot	0	0

Site constraints	0	0
